"Adverse.events","Death.1.1.","Death.2.1.","Death.1.2.","Death.2.2.","GP.1.1.","GP.2.1.","GP.1.2.","GP.2.2.","Hospital.1.1.","Hospital.2.1.","Hospital.1.2.","Hospital.2.2.","Infected.1.1.","Infected.2.1.","Infected.1.2.","Infected.2.2.","Mild.Compl.1.1.","Mild.Compl.2.1.","Mild.Compl.1.2.","Mild.Compl.2.2.","Pneumonia.1.1.","Pneumonia.2.1.","Pneumonia.1.2.","Pneumonia.2.2.","Repeat.GP.1.1.","Repeat.GP.2.1.","Repeat.GP.1.2.","Repeat.GP.2.2.","Trt.1.1.1.","Trt.2.1.1.","Trt.1.2.1.","Trt.2.2.1.","Trt.1.1.2.","Trt.2.1.2.","Trt.1.2.2.","Trt.2.2.2.","beta.1.","beta.2.","beta.3.","beta.4.","beta.5.","beta.6.","beta.7.","delta","deviance","eta","gamma.1.","gamma.2.","lambda","n.1.1.","n.2.1.","n.1.2.","n.2.2.","phi","pi.1.1.","pi.2.1.","pi.1.2.","pi.2.2.","psi.1.","psi.2.","psi.3.","psi.4.","psi.5.","psi.6.","psi.7.","psi.8.","q.1.","q.2.","q.3.","q.4.","q.5.","q.6.","q.7.","rho.1.","rho.2.","xi"
3488,6,1,0,0,3777,2271,0,467,0,2,0,0,9864,5878,0,1300,1450,905,0,165,38,20,0,3,1412,885,0,162,1561,1176,951,740,0,0,195,136,0.0989196025432909,0.381564067400777,0.387256930915255,0.0103355753129419,0.000313119324189554,0.000414370292468022,0.086510932375783,6,-0.611698783398965,0.902320991585273,0.417813133424743,0.818491302439022,5.04058538845897,1e+05,0,59735,40265,0.40190242740378,0.0989196025432909,0.0989196025432909,0.0322614867176265,0.0322614867176265,16.4814844306203,4103.267780946,10.2833339488832,11.0936622859619,53.9092506746982,3.31251747992801,1.25581648284733,0.413082143775264,2.40498673216771,0,0,7.93466494041557,7.09305369792988,17.8009533486349,0.507542814539042,0,0.673861541209614,0.953390723754419
4312,0,0,0,0,837,497,0,73,0,0,0,0,6179,4002,0,578,378,189,0,30,10,3,0,3,368,186,0,27,376,299,214,153,0,0,30,20,0.0621498560906609,0.132308757252008,0.400912802759448,0.0111670401705211,0.000393781525996699,0.000501883480199322,0.122861372100543,7,0.167228793346018,0.900871127913733,0.420391697026069,0.805052170483191,2.81371016216872,1e+05,0,64241,35759,0.358461817303027,0.0621498560906609,0.0621498560906609,0.0155211444928426,0.0155211444928426,25.3305766435856,2338.88845000274,9.39185139758297,9.57132953870423,28.1742588692086,3.95814589041201,1.34856735511171,0.793274180646914,3.52639014585137,0,0,5.25042666273498,9.92303926981387,12.6736055990438,0.35542234492246,0,0.750262583549652,0.952360744606248
10590,0,0,0,0,3268,1825,0,402,1,0,0,0,6438,3552,0,795,1352,762,0,167,64,28,0,4,1288,734,0,163,1386,1086,726,618,0,0,173,131,0.0655283386985798,0.501507710846263,0.400788936764311,0.0156168564274798,0.000394902256119647,0.000405377751747683,0.240990515552454,7,0.976195722864035,0.890413921954574,0.417862409770478,0.808520959848248,3.09650357513516,1e+05,0,56181,43819,0.43918780954204,0.0655283386985798,0.0655283386985798,0.0181261536398093,0.0181261536398093,26.151373131053,2406.16795099878,10.0214027645974,7.1816894231195,43.8047032367536,3.74088382593274,1.943659939456,0.973938290924846,4.70988182866174,0,0,7.31101171479713,6.81531922081269,19.1824317386235,0.488279578783752,0,0.723384508141022,0.951576566749731
5405,0,0,0,0,2447,1084,0,450,1,0,0,0,8219,3584,0,1350,987,451,0,183,29,14,0,3,958,437,0,180,988,806,451,363,0,0,178,155,0.0821644374920706,0.302605153280651,0.401081199368761,0.0117617687378631,0.000250671041472891,0.000506037137025247,0.096886879206968,4,0.363350865692753,0.900861659762483,0.422021017733816,0.819451004910066,3.4036397210184,1e+05,0,43270,56730,0.569247654090785,0.0821644374920706,0.0821644374920706,0.0245446458262744,0.0245446458262744,18.4681554196697,2653.41686289752,5.75908724762223,9.72511810329335,35.7943932287763,6.23544068327908,1.4553500900076,0.450383511430417,3.62574043887081,0,0,7.31438950313589,6.54105408178386,13.9193862503612,0.709530216361211,0,0.701274096489213,0.955810334675193
2595,2,0,0,1,1104,541,0,162,0,1,0,0,7238,3718,0,953,447,220,0,72,15,5,0,1,432,215,0,71,468,378,237,180,0,0,63,49,0.0718763907774815,0.152042410894829,0.403779263411341,0.0127739793103218,0.000226674970058676,0.00119970149068241,0.0529430908236793,4,-0.713882418725599,0.904673137499806,0.422684486957732,0.814237958364854,1.65130254613281,1e+05,0,50942,49058,0.491712935602946,0.0718763907774815,0.0718763907774815,0.0192284732523516,0.0192284732523516,11.6060242465119,2021.13610897336,6.03437057271572,10.5376399867176,39.1243337098008,3.77961500992215,1.18170393424657,0.735521074362226,3.11957808597201,0,0,5.69973609168437,5.6699750748978,13.8891323674305,0.790062298740054,0,0.732478592144672,0.945164307251045
1299,1,0,0,1,2204,1199,0,408,1,0,0,0,8880,4750,0,1565,937,492,0,167,27,16,0,4,910,476,0,163,927,791,506,384,0,0,184,144,0.0906101537156046,0.255225562076158,0.413983568385835,0.0113786247809938,0.000355490253104333,0.000430155520240009,0.027020805597163,4,-0.50213638367549,0.897225248358608,0.418039157999767,0.816032985974706,2.39472435516392,1e+05,0,53185,46815,0.467900485630361,0.0906101537156046,0.0906101537156046,0.0325719354620629,0.0325719354620629,23.5565048920943,2623.71333572355,6.22155354238476,7.91901381508217,41.4052235610683,5.82124832671237,1.33235581032226,0.78515290008055,4.51997869447907,0,0,5.14287069258494,5.9269454773425,15.0107618618699,0.380697182651265,0,0.640526650420487,0.952020891952774
4300,4,0,0,0,2017,1081,0,350,0,0,0,1,6952,3749,0,1090,809,441,0,160,48,29,0,13,761,412,0,147,829,650,445,355,0,0,134,132,0.0695138608999146,0.293240886434828,0.393828844709297,0.0201170114593462,0.000408517593068194,0.000581126764722654,0.0961019561219217,7,-0.103808214657316,0.904752218618456,0.417841761555183,0.817394274961193,2.45477735606366,1e+05,0,54188,45812,0.458839088497604,0.0695138608999146,0.0695138608999146,0.0258079604782934,0.0258079604782934,10.6501353558336,2781.15358825149,7.95981890903702,8.37463942275718,46.0023865631859,4.41829376645499,2.1144505506163,0.83799436785692,3.73785217623011,0,0,6.84133113043005,3.81238405947517,15.8378369237799,0.882846701152198,0,0.628736482995076,0.950937106684535
1747,1,0,0,1,2417,1540,0,346,2,2,0,0,6449,4019,0,821,947,623,0,137,42,27,0,4,905,596,0,133,1003,762,647,509,0,0,150,103,0.0651657225872476,0.384380024869108,0.391723499331044,0.0172083690650734,0.00042197754315712,0.000448426839474277,0.0442988324015731,6,1.86310463395224,0.907863918374403,0.41905930052585,0.811361017295147,1.79762172401716,1e+05,0,62221,37779,0.37980355876179,0.0651657225872476,0.0651657225872476,0.0227298717605452,0.0227298717605452,18.653849154466,3276.81381200878,8.07037980292158,10.1611961701854,67.4610106997315,4.2340547852498,1.08987889214207,1.22350300837555,4.11893956585601,0,0,7.59141478796589,4.76093970358584,16.9407907250924,0.678644371209184,0,0.651198960770931,0.951372479380003
7457,7,1,0,1,2716,1334,0,476,0,1,0,0,10753,5189,0,1933,1163,524,0,207,35,16,0,5,1128,508,0,202,1147,962,564,420,0,0,203,167,0.108090543292188,0.256835997220059,0.403885127426541,0.012347171923984,0.000262953481037961,0.00115686431995426,0.146745544370883,11,-0.182460655249083,0.8962685976849,0.421418398102905,0.816476264832094,3.34609047100048,1e+05,0,48495,51505,0.516754352196846,0.108090543292188,0.108090543292188,0.0375864851788349,0.0375864851788349,20.0103713859106,2884.32555007986,6.90205286853315,6.61800002290147,47.5505560516856,5.2185252924612,1.87982270587499,0.857931475902024,3.02037193045931,0,0,7.24663655159203,5.27425980549253,12.5059621463461,0.5922522656546,0,0.652268514580116,0.948138862092992
6739,3,0,0,0,2001,1174,0,248,0,0,0,0,6831,3973,0,845,850,499,0,118,30,11,0,2,820,488,0,116,840,713,474,416,0,0,94,98,0.0671295322101255,0.285935941764881,0.408247526672731,0.0132761262200604,0.000332104208512926,0.000575961989385651,0.163431522195151,10,-0.763856353323079,0.897217698896176,0.420629780380337,0.823557078008899,2.67393239903564,1e+05,0,58062,41938,0.418051498416837,0.0671295322101255,0.0671295322101255,0.0208489623141758,0.0208489623141758,12.7201950293914,1776.95817450616,8.16944561771285,10.0105911821637,39.1574594285343,3.39709778431852,1.88222330108632,0.704275948112743,6.35168820029363,0,0,7.66404567806413,8.114846542357,16.5579359448025,0.366595062085641,0,0.689421903776785,0.94566706751437
11341,2,3,0,0,1887,747,0,291,1,0,0,0,4789,1979,0,798,773,302,0,120,21,7,0,2,752,295,0,118,795,661,304,235,0,0,119,104,0.0466338005258757,0.387488403119453,0.405206728868587,0.00990886643442324,0.00035836532054604,0.00193610145500629,0.197714930272429,11,-0.390857294458402,0.901701671321544,0.41930802595478,0.816562576615103,3.20804142035172,1e+05,0,43023,56977,0.571276641401083,0.0466338005258757,0.0466338005258757,0.0139208133579263,0.0139208133579263,28.9381151217328,3111.06051163047,5.98751208824365,9.97128455054684,55.5474898151871,3.54240038442544,1.51062267108669,0.889604836983117,4.16628087230199,0,0,8.18542034868833,6.1098897907388,12.6610999101014,0.407074118904618,0,0.70148662127158,0.944945824848433
3160,3,4,0,0,2265,1150,0,296,2,0,0,0,7625,3965,0,955,982,483,0,131,42,17,0,1,940,466,0,130,910,784,484,394,0,0,105,100,0.0769662444099601,0.290269916279574,0.404676596181571,0.0149554646395882,0.000285269425271223,0.0013569228236639,0.0610916543951244,6,-0.583783987885952,0.900598950279117,0.418571400643061,0.815876960872757,1.46174911242495,1e+05,0,50311,49689,0.498549412030291,0.0769662444099601,0.0769662444099601,0.019617672946149,0.019617672946149,19.2408566158163,2052.06290245988,7.29664917932011,8.08827602237449,62.2662563633644,4.29972359076089,0.882867069861185,1.52604296030889,4.37578048580701,0,0,5.76068366149692,4.96247053554257,18.9437854145331,0.573587194921197,0,0.74511328834423,0.952248801769038
7376,1,0,0,0,3417,2152,0,323,1,1,0,0,10146,6484,0,934,1385,897,0,116,30,26,0,3,1355,871,0,113,1397,1124,906,721,0,0,140,91,0.0990174627566357,0.342135160974534,0.395175294841507,0.00947138840967957,0.000389836324495134,0.000470515488822545,0.209140017714616,7,-0.44817991099439,0.896080771039221,0.420016240990332,0.803591642966148,2.45436221412415,1e+05,0,65391,34609,0.346912794095871,0.0990174627566357,0.0990174627566357,0.0279041812564383,0.0279041812564383,21.6362379987195,2465.85613887474,11.7569913801536,9.60032620688072,37.0674003025501,4.26843410857151,1.92373957836783,0.712214365944227,3.79205436262759,0,0,8.81353493297566,6.61763733195611,14.1765233594179,0.372233184538601,0,0.718189292276445,0.946540327478178
3681,0,0,0,0,1088,662,0,134,0,0,0,0,5045,3083,0,555,436,264,0,51,13,8,0,3,423,256,0,48,469,347,291,223,0,0,56,42,0.0508873148513824,0.203913777967517,0.398626417607557,0.014183224384795,0.000261547138217067,0.000313030244024462,0.0916772224648372,5,-1.36746966125829,0.909309175284289,0.420608807289687,0.811868322606269,3.53887247554473,1e+05,0,60778,39222,0.392814587146102,0.0508873148513824,0.0508873148513824,0.0153683003768173,0.0153683003768173,21.9660604994132,3416.60717203289,6.14884865465168,11.1340684174558,38.0229284767308,2.93945258186708,1.29563250410824,0.854115738297017,2.48656737117564,0,0,4.89959240236415,8.04991931632253,16.23696392344,0.52313549921238,0,0.697993489699726,0.952111586757643
5431,0,2,0,0,1633,1006,0,241,0,0,0,0,6988,4296,0,943,670,440,0,119,29,21,0,4,641,419,0,115,700,554,430,346,0,0,101,96,0.0698928160914705,0.236962170230998,0.405320334008679,0.0164425523835865,0.000291910038353351,0.000424269973323095,0.132549005056359,3,0.624673657307856,0.900985422984345,0.420194429177245,0.809850054610962,3.4173668500963,1e+05,0,59584,40416,0.406122152634085,0.0698928160914705,0.0698928160914705,0.0232546244110369,0.0232546244110369,34.2118972292496,1652.88135488316,9.81622350710935,11.02434814887,40.2762044938235,3.98278901625901,1.40968961551793,0.802529414897038,3.50126347829313,0,0,4.48901432173801,5.84193970910164,18.1703093628008,0.31291623838232,0,0.667281621896548,0.943758009427656
1559,3,1,0,0,1957,797,0,402,0,0,0,0,6166,2462,0,1183,758,335,0,155,17,4,0,6,741,331,0,149,837,621,321,272,0,0,157,138,0.0610345142921173,0.323742775548048,0.389586577435427,0.0144364128747168,0.000359697067924289,0.000976346240940522,0.0257901648135025,7,-0.507479019360041,0.895819199302797,0.418201722880345,0.816406287454503,2.82246099683217,1e+05,0,39539,60461,0.605956687647877,0.0610345142921173,0.0610345142921173,0.0194128306880722,0.0194128306880722,16.3285116051282,2487.8935217822,6.91961806751816,13.003899682552,30.9662132492855,3.86698591252984,1.3757974000748,0.551142658215296,2.47784529130655,0,0,5.39117788189146,7.87952643272791,15.8615285820693,0.461890389664439,0,0.681936836669816,0.958083820523045
4067,1,0,0,0,902,516,0,115,0,0,0,0,5393,3235,0,762,380,196,0,52,15,6,0,1,365,190,0,51,386,302,216,171,0,0,53,36,0.0535187191331964,0.154470661255681,0.402645566041088,0.0124409707148796,0.000599708465462195,0.000807148199856378,0.101152604596484,8,-0.113705847673914,0.907141208380518,0.420368412043401,0.810679019507362,2.09184970881166,1e+05,0,60126,39874,0.39822423803426,0.0535187191331964,0.0535187191331964,0.01852502412303,0.01852502412303,25.1997532552711,2261.96065447203,6.87886622406676,6.92761450813468,52.3055370369431,4.87440359095112,1.64826274709234,0.989302128540432,2.26140106023895,0,0,7.57557737089045,4.79779576238647,17.0614881022005,0.617327752980201,0,0.653858978259078,0.948438112420377
7357,1,0,0,0,2057,1060,0,304,0,1,0,0,6957,3542,0,1047,850,444,0,127,15,8,0,2,835,436,0,125,847,714,447,352,0,0,121,111,0.0691797861049223,0.293886493180676,0.405204138829624,0.00741611712996484,0.000384564285402175,0.000426304287967743,0.152899295917899,6,0.0394877302365591,0.891370947729609,0.420649614437108,0.811625945021841,2.46731556167107,1e+05,0,52094,47906,0.477900703382194,0.0691797861049223,0.0691797861049223,0.0227653477579887,0.0227653477579887,32.200562665849,2911.89183623893,4.50640257692122,7.28422341018035,40.5324628397216,3.8378208297937,1.41145145500931,0.527343511182499,7.09900705667861,0,0,5.32533087599652,6.03387023928993,15.8154090509442,0.706845572308167,0,0.67092486057327,0.951391118741523
3663,0,0,0,0,1107,653,0,153,0,0,0,0,4578,2859,0,659,470,266,0,71,13,3,0,2,457,263,0,69,450,387,274,213,0,0,61,57,0.0462882670653993,0.243344307795252,0.393383159641906,0.0100555799913795,0.000322621757306344,0.000775098625036417,0.0967450940796463,8,0.528083936495279,0.8951279388552,0.421391927739173,0.805545111791411,3.58828589563154,1e+05,0,62310,37690,0.377597008554048,0.0462882670653993,0.0462882670653993,0.0174489425583045,0.0174489425583045,18.0652039579492,4031.60830659323,10.2140455691049,9.06260641610388,29.7654107850113,3.01052331924227,1.6189010803582,0.641597522579618,3.46399655420479,0,0,5.13299830525287,7.249099394456,12.0488057914271,0.550393848973048,0,0.623037463604946,0.948009296900871
2195,4,1,0,0,1665,1052,0,212,3,0,0,0,6486,3945,0,809,744,440,0,79,14,18,0,2,730,422,0,77,687,610,442,328,0,0,94,65,0.0646595434223892,0.257365413793913,0.400862731683556,0.0131549453700846,0.000336354659791907,0.0012276410571095,0.0576776302692577,9,-0.329521791573926,0.898980414704513,0.421363024693499,0.812176627182978,4.26625908042424,1e+05,0,61858,38142,0.382713724956541,0.0646595434223892,0.0646595434223892,0.0206015928329995,0.0206015928329995,29.6447404589044,4492.06500209519,7.00722057362156,11.277928892209,28.2967024685958,2.82860506021694,1.97761755579576,0.429609618012175,4.27367311001667,0,0,9.56453884668636,7.26743407133514,17.3247501721824,0.486113472669828,0,0.681383570891935,0.953176078548613
3742,1,2,0,0,2007,1094,0,228,0,1,0,1,4417,2421,0,490,829,451,0,87,30,18,0,4,799,433,0,83,841,679,444,377,0,0,97,68,0.0445638031576064,0.462908063330288,0.403337161208479,0.0138086213591642,0.000548260325056055,0.000466567968710992,0.0861659924208963,6,-1.58095716134207,0.901415215091845,0.421872960909414,0.816152933427865,2.50373725048736,1e+05,0,56458,43542,0.436018687583051,0.0445638031576064,0.0445638031576064,0.0105635591524149,0.0105635591524149,19.9430430895746,4106.31161537671,5.73025930007788,8.73176151080585,42.1018969968836,5.97261458446215,1.4721834667735,0.685521348603265,3.8143135803104,0,0,9.74822514628627,12.323446214136,19.2779691285192,0.392511399205119,0,0.762956516187468,0.949579240309333
3066,1,1,0,0,1853,1313,0,154,0,0,0,0,6259,4448,0,469,744,508,0,66,26,13,0,2,718,495,0,64,812,605,569,394,0,0,68,52,0.0636482475618482,0.302155566177465,0.387772925822256,0.013153315738154,0.000521994593676682,0.000784347432359715,0.102699809230244,9,0.315226312899814,0.904648141097215,0.421869836827469,0.811149306461827,1.80429811251036,1e+05,0,69383,30617,0.308012837298965,0.0636482475618482,0.0636482475618482,0.0167749151783927,0.0167749151783927,24.9789145458165,1722.93424500301,8.19932964729235,8.88275819464543,53.1138559953229,3.10037189327573,2.00033334472169,0.748269494232093,3.41917071902841,0,0,6.15115556490297,6.27730835585969,16.4821530859041,0.590052616025518,0,0.736443408562157,0.953930940611225
2696,4,3,0,0,3191,1878,0,280,0,3,0,0,9776,5802,0,824,1335,839,0,114,47,33,0,3,1288,806,0,111,1420,1089,784,675,0,0,113,98,0.0981752742495835,0.324975537469451,0.398328139965886,0.0153348552130994,0.000403522682577189,0.00155060168123356,0.0657840416545837,9,1.59390749307187,0.903574100683558,0.421446709384618,0.812458290298548,1.77124445106493,1e+05,0,59134,40866,0.410224754017313,0.0981752742495835,0.0981752742495835,0.0203900515114491,0.0203900515114491,20.1375576752649,2169.30142532374,11.5428613034103,9.08946294329939,51.1979876302468,2.74084455956561,2.15078547408153,0.810873647501584,4.30738360477049,0,0,5.93145840051455,8.97105714678957,9.19447897204269,0.404329979155853,0,0.792309706621109,0.95434352359474
5555,0,0,0,0,741,344,0,114,0,1,0,0,3272,1408,0,484,309,157,0,47,1,1,0,0,308,156,0,47,328,245,137,123,0,0,57,43,0.0318747577024309,0.237286337211316,0.403604539688508,0.0097029758881497,0.000339998180936912,0.000487152134679962,0.100814536658189,4,-0.893905123474467,0.899783169970442,0.419723806504474,0.811772160484782,2.77340652736695,1e+05,0,44255,55745,0.558358535996595,0.0318747577024309,0.0318747577024309,0.00892983869807063,0.00892983869807063,20.4422335635652,3635.83221345394,5.85480612738125,6.93784822634262,32.4793602307653,3.49105480759272,0.725822840414062,0.704721818218083,3.2715295435843,0,0,6.77331453023627,4.8814621344934,18.1016366749587,0.535774952511141,0,0.719846068119614,0.9525245411753
4392,3,0,0,0,1962,1358,0,172,0,0,0,0,6524,4664,0,576,861,608,0,84,41,16,0,2,820,592,0,82,842,712,583,501,0,0,69,74,0.064744024844639,0.299336084831415,0.411104610704316,0.0142867482618489,0.000471509369357477,0.000849312319785943,0.160391528033566,5,-1.20282990227818,0.899999681376968,0.418981384840313,0.82071467712333,2.99077145049939,1e+05,0,72171,27829,0.278350704188365,0.064744024844639,0.064744024844639,0.0197199686898649,0.0197199686898649,20.5471698261765,2736.28363829626,5.63247391312368,13.790182100666,53.1106118086461,4.58026852382324,1.19698095033405,0.817634534117683,5.46869529761553,0,0,8.18842003640967,6.35833323709567,10.704726446264,0.53058937532639,0,0.695416391903572,0.945215498317607
7767,0,0,0,0,1627,882,0,133,0,2,0,0,5749,3403,0,485,700,381,0,51,21,13,0,3,679,368,0,48,679,572,370,305,0,0,69,46,0.057821169057319,0.273530775462146,0.40801696618298,0.0150746395653545,0.000349518870164247,0.000578501372472952,0.193379445027264,6,0.97188043512676,0.901829035996884,0.419571231793943,0.818808521774498,2.69484469436236,1e+05,0,59850,40150,0.400298721784114,0.057821169057319,0.057821169057319,0.0114851418237426,0.0114851418237426,18.3836461738516,3957.20602167144,7.07336390013743,9.32121288661198,47.5968062374821,2.50687019202136,1.60271025998861,0.665405242804097,3.11439261506763,0,0,6.04139912107972,7.32210341842483,14.4350344480871,0.664942312851128,0,0.801367872511239,0.953917928675237
5028,4,1,0,0,3347,1815,0,311,1,0,0,0,6893,3824,0,730,1410,783,0,148,46,18,0,2,1364,765,0,146,1350,1153,776,639,0,0,141,113,0.0684052444141334,0.47696823132249,0.412620178119128,0.0110159083034672,0.000532512667778434,0.00076958262617703,0.111614514588168,8,-1.27241147139655,0.903850970340315,0.421593508454417,0.817157107170078,3.19067083236003,1e+05,0,55585,44415,0.445978335442408,0.0684052444141334,0.0684052444141334,0.0166045513988654,0.0166045513988654,21.3108943902141,2989.78392521015,10.678577973753,6.31030344092799,44.9960685404768,2.89092726054784,1.74404134600034,0.751951694449914,3.92940988260895,0,0,9.89837376871049,6.0870678488956,21.2106574759064,0.562729765688878,0,0.757262011983475,0.94637510355458
2733,3,3,0,0,2657,1524,0,353,0,0,0,0,7403,4391,0,1039,1097,641,0,145,38,19,0,1,1059,622,0,144,1120,919,632,516,0,0,151,126,0.0736927522848115,0.349959940417196,0.401244486233801,0.013677920113993,0.000477628935117589,0.000698280919045669,0.068874323421352,6,0.271191303054841,0.906717855464524,0.419446438379293,0.815383798291108,3.05034152988136,1e+05,0,59858,40142,0.402234275955945,0.0736927522848115,0.0736927522848115,0.0249047636748308,0.0249047636748308,22.5140785850516,3568.80228117725,5.82960946883142,9.95847314191807,32.2123901275851,3.09168508501349,1.34050454448157,1.23282745310465,4.4054182631122,0,0,4.93348147402311,3.75930652886799,17.9988473076372,0.329556388801239,0,0.662045955637842,0.952989784670583
5011,1,2,0,0,1819,789,0,356,0,0,0,0,6137,2823,0,1202,768,354,0,142,32,16,0,3,736,338,0,139,785,646,326,288,0,0,146,118,0.0613879990866223,0.291938938851844,0.399247202886355,0.0135909759910724,0.000354970581709497,0.000590229794427178,0.0931318958827447,6,1.06117507760513,0.898388748332058,0.419758202493952,0.815910188179758,2.01227395496323,1e+05,0,46698,53302,0.534265418907398,0.0613879990866223,0.0613879990866223,0.0217394123088158,0.0217394123088158,17.0683298640283,2212.36506720185,5.86377896772307,5.79001758859773,51.9468515724914,3.14235987958559,1.72554750573967,0.766218909902846,4.00350681292636,0,0,8.41765454201286,6.92793730526075,13.0035081281069,0.514092550234806,0,0.645868693681641,0.945643325581101
689,5,4,0,0,2446,1613,0,239,2,1,0,0,5714,3826,0,558,1034,691,0,92,37,25,0,3,997,666,0,89,994,856,681,568,0,0,100,73,0.0557774852934771,0.425651301363325,0.397441936532279,0.0145850392753898,0.000360861830819679,0.000958708032919457,0.0203135711532143,9,-0.707904613974501,0.899067525429668,0.420996935547575,0.820972197302408,2.84753848141525,1e+05,0,67479,32521,0.323695842065351,0.0557774852934771,0.0557774852934771,0.0170236175183551,0.0170236175183551,28.1582582271808,2899.81738565625,6.10180611951251,8.84855554279448,64.0247038564942,2.8721602716626,1.29438646360917,0.972872054509339,3.90511190475457,0,0,5.55028708836878,7.05005860582202,12.3903889665496,0.773104408960267,0,0.694794101441036,0.950799450829051
4012,1,2,0,0,2121,1260,0,258,1,2,0,0,7890,4626,0,985,851,475,0,103,20,8,0,3,831,467,0,100,915,697,520,381,0,0,108,80,0.0798300763472928,0.268916136119203,0.391678862336851,0.00961376265557357,0.000446475979175621,0.000664610450794382,0.095629412602333,6,-0.36124441961832,0.900305668614706,0.420413716053687,0.809073698586439,2.64157542101956,1e+05,0,57982,42018,0.416630187030652,0.0798300763472928,0.0798300763472928,0.0230188016508812,0.0230188016508812,18.4064570869288,2089.1568423632,5.933765246382,9.27793087137365,52.3761275800887,4.86393990714053,1.32370814195738,0.576477536333786,3.92859777610392,0,0,6.59386031310194,6.19963563883471,10.5912309160099,0.457998817072452,0,0.711652516142661,0.944262414961013
1922,0,0,0,0,2843,1610,0,431,3,1,0,0,9757,5331,0,1431,1169,661,0,170,33,18,0,2,1136,643,0,168,1210,940,682,527,0,0,177,143,0.0992243781385251,0.292131395159194,0.3998909619473,0.010513690502757,0.000402872324316342,0.000275284772908663,0.0417975238662676,5,0.02410902866393,0.88878563461636,0.42100502078276,0.818848061701898,1.84653444403177,1e+05,0,54695,45305,0.453254896144832,0.0992243781385251,0.0992243781385251,0.0313450462753748,0.0313450462753748,31.3498788491985,2484.37493063791,13.8280240724075,8.51711096150581,36.4729036138274,3.02312772104509,1.46413137299061,0.956565855265316,2.39469045701031,0,0,10.6119535826861,8.06155438674609,14.7816292226921,0.863378164173044,0,0.684099342687594,0.941514106384371
9243,1,0,0,0,2260,1202,0,294,2,2,0,0,6124,3200,0,739,927,490,0,144,24,12,0,5,903,478,0,139,962,762,510,395,0,0,117,118,0.0600685550852461,0.377814053225242,0.405282549508361,0.00924770951356313,0.000441930670347576,0.000783813906093995,0.189363651078465,5,-0.153648710607617,0.901347869764587,0.417665144081239,0.813714747780064,1.15248603935413,1e+05,0,51256,48744,0.486952098374882,0.0600685550852461,0.0600685550852461,0.0153933735401889,0.0153933735401889,20.8116356779837,2016.31569286939,5.93509416050964,8.83291698557079,41.0787193724175,4.45432634844476,1.74792697732743,1.05628937098097,3.5377840697456,0,0,5.77334364919723,5.35444293504091,16.4580452589771,0.392741158683229,0,0.743736577010326,0.950176697061806
2381,0,1,0,0,501,248,0,80,0,0,0,0,3750,1937,0,449,203,97,0,36,9,2,0,2,194,95,0,34,241,158,101,83,0,0,33,33,0.0371437399940367,0.134672194924465,0.392766089844081,0.016069143420904,0.000223101383786906,0.000611197409313039,0.0503808657031054,9,-1.47062175185213,0.897534390823512,0.418772283011672,0.820935607684106,3.47270371257008,1e+05,0,51349,48651,0.485407543657419,0.0371437399940367,0.0371437399940367,0.0100382119232164,0.0100382119232164,16.2408288920734,2376.87413175702,8.11515503990842,7.57096400998326,55.6690373974991,4.39897929502166,1.54178748208954,0.979970396698801,3.30579167502261,0,0,5.83001523433241,6.57073799533215,17.4700222069382,0.447672785220219,0,0.729746871886676,0.949508354706033
4339,0,3,0,1,2920,2027,0,252,0,1,0,0,6015,4293,0,523,1203,858,0,99,21,12,0,3,1182,846,0,96,1223,973,846,707,0,0,102,85,0.0591914804270558,0.474852398275142,0.406096456118687,0.00934626504391769,0.000414837907656265,0.000840047380878344,0.150594464290362,6,0.942012169924695,0.909865633378414,0.421271193458587,0.81457117566382,4.91142199139749,1e+05,0,71121,28879,0.286997473711941,0.0591914804270558,0.0591914804270558,0.0185804276668483,0.0185804276668483,16.4145002194731,3836.05925275158,6.04884488937657,12.5957171701029,35.431186415202,3.68450341093825,1.36603741702794,0.815241999316332,3.6801441690607,0,0,6.16074181901446,9.86210889868963,13.6917595424512,0.324045255382635,0,0.686096250122587,0.943193464400255
6079,3,1,0,1,2145,884,0,314,0,0,0,0,5614,2343,0,773,926,377,0,118,23,11,0,4,903,366,0,114,915,775,384,302,0,0,127,99,0.0555019813020129,0.366679505650828,0.410275309714621,0.0113634826788675,0.000318463022833957,0.00120374690354836,0.103765736185406,7,1.16403971573396,0.899390479588191,0.421451483206028,0.817922613171956,4.79616282782137,1e+05,0,41018,58982,0.591248578826112,0.0555019813020129,0.0555019813020129,0.0128060635141494,0.0128060635141494,32.0005209355501,3042.23692853484,8.82130578682551,8.0141552117765,46.8459944217779,3.60280546506187,1.71996778065315,0.916091564850332,3.49495753338018,0,0,5.04755618422201,3.78846408584878,14.0227934936111,0.30429734930561,0,0.769268353782446,0.955366865628593
